Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,SumCountInput,AvgCountInput,MaxCountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,SumCountOutput,AvgCountOutput,MaxCountOutput,CountPath,SumCountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,SumMaxNesting,AvgMaxNesting,MaxMaxNesting,HenryKafura,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Function,"csv_print_row(Arena *,HANDLE,Csv_Entry *,size_t)",Source\memory_and_file_io.cpp,,,,14,87,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,111,11,66,12,41,10,21,3,15,,,,46,,2,34,43,11,0,32,10,10,10,1,4,,,,,0,,3,,,,,0,,0,,,,
File,custom_groups.cpp,Source\custom_groups.cpp,10,50,7,138,629,275,8,7,11,3,67,10,50,7,,,,0,,,,,,12,,,,,,,,,,,,,,132,11,34,1042,138,627,153,403,275,0,2,,113,9,41,,484,,316,419,145,0,274,,,,,,43,32,49,14,,,6,28,2,6,263581539,,,0,100,89,132,37
File,custom_groups.h,Source\custom_groups.h,0,0,0,22,83,14,0,0,0,0,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,0,0,0,119,22,80,68,7,14,0,3,,0,0,0,,0,,43,43,43,0,0,,,,,,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0
Function,"decode_url(Arena *,const TCHAR *)",Source\memory_and_file_io.cpp,,,,9,46,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,72,9,43,6,26,17,1,2,8,,,,11,,1,19,25,5,0,20,7,7,7,5,7,,,,,7,,3,,,,,6,,0,,,,
Function,delete_all_temporary_directories(const TCHAR *),Source\memory_and_file_io.cpp,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,5,0,5,1,2,0,0,0,1,,,,1,,0,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Function,delete_directory_and_contents(const TCHAR *),Source\memory_and_file_io.cpp,,,,5,26,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,35,5,26,5,17,4,0,0,10,,,,4,,1,14,17,4,0,13,4,4,4,3,2,,,,,2,,1,,,,,2,,0,,,,
Function,destroy_arena(Arena *),Source\memory_and_file_io.cpp,,,,3,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,20,3,14,3,7,0,1,2,4,,,,3,,0,5,7,2,0,5,3,3,3,1,1,,,,,0,,1,,,,,0,,0,,,,
Static Function,"do_handles_refer_to_the_same_file(HANDLE,HANDLE)",Source\memory_and_file_io.cpp,,,,2,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,18,2,13,3,8,3,0,0,2,,,,2,,0,4,5,2,0,3,2,2,5,1,1,,,,,0,,1,,,,,0,,0,,,,
Static Function,"does_csv_string_require_escaping(const TCHAR *,size_t *)",Source\memory_and_file_io.cpp,,,,7,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,41,7,31,3,18,3,0,0,3,,,,9,,1,13,18,2,0,16,6,6,7,1,2,,,,,0,,2,,,,,0,,0,,,,
Function,does_file_exist(const TCHAR *),Source\memory_and_file_io.cpp,,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,7,1,6,2,3,0,0,0,3,,,,2,,0,3,4,1,0,3,2,2,3,1,1,,,,,0,,1,,,,,0,,0,,,,
Static Function,escape_csv_string(TCHAR *),Source\memory_and_file_io.cpp,,,,6,32,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,44,6,32,7,21,6,0,0,3,,,,9,,1,17,22,6,0,16,6,6,7,1,2,,,,,0,,2,,,,,0,,0,,,,
Static Function,"ese_clean_up(TCHAR *,JET_INSTANCE *,JET_SESID *,JET_DBID *,JET_TABLEID *)",Source\internet_explorer.cpp,,,,5,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,41,5,36,4,21,0,0,0,12,,,,270,,2,16,26,1,0,25,11,11,11,1,0,,,,,0,,2,,,,,0,,0,,,,
File,esent.h,Source\ThirdParty\ESENT\esent.h,0,0,0,865,3735,1141,0,0,0,0,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,0,0,0,4812,865,1892,1901,0,1130,176,1834,,0,0,0,,0,,698,699,699,0,0,,,,,,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0
File,explore_files.cpp,Source\explore_files.cpp,3,14,2,11,39,22,1,1,1,1,17,3,14,2,,,,0,,,,,,2,,,,,,,,,,,,,,12,6,6,68,11,37,21,29,22,0,2,,12,6,6,,2,,17,19,9,0,10,,,,,,1,1,1,1,,,0,0,0,0,25920,,,0,2,2,2,2
File,explore_files.h,Source\explore_files.h,0,0,0,2,4,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,0,0,0,6,2,1,1,0,0,0,3,,0,0,0,,0,,1,1,1,0,0,,,,,,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0
Static Function,"explore_files_callback(const TCHAR *,WIN32_FIND_DATA *,void *)",Source\explore_files.cpp,,,,4,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,21,4,17,11,14,4,0,0,6,,,,1,,0,8,8,4,0,4,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Static Function,export_all_cache_locations(Exporter *),Source\web_cache_exporter.cpp,,,,3,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,13,3,10,1,7,0,0,0,6,,,,1,,0,7,7,0,0,7,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Static Function,export_all_default_or_specific_cache_locations(Exporter *),Source\web_cache_exporter.cpp,,,,8,64,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,75,8,47,5,36,3,0,17,9,,,,4376,,4,76,93,4,0,89,25,25,25,1,8,,,,,0,,4,,,,,0,,0,,,,
Function,"export_cache_entry(Exporter *,Csv_Entry *,TCHAR *,TCHAR *,TCHAR *,WIN32_FIND_DATA *)",Source\web_cache_exporter.cpp,,,,36,167,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,228,36,164,21,109,25,1,2,21,,,,12480,,4,78,116,18,0,98,38,24,48,1,92,,,,,0,,3,,,,,0,,0,,,,
Function,export_default_or_specific_flash_plugin_cache(Exporter *),Source\flash_plugin.cpp,,,,5,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,29,5,22,1,13,2,0,0,9,,,,4,,1,11,13,0,0,13,3,3,3,1,0,,,,,0,,1,,,,,0,,0,,,,
Function,export_default_or_specific_internet_explorer_cache(Exporter *),Source\internet_explorer.cpp,,,,17,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,80,17,61,3,46,0,0,2,12,,,,12,,1,42,46,2,0,44,5,5,8,1,0,,,,,0,,2,,,,,0,,0,,,,
Function,export_default_or_specific_java_plugin_cache(Exporter *),Source\java_plugin.cpp,,,,9,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,42,9,33,3,24,0,0,0,9,,,,9,,1,22,26,2,0,24,5,5,5,1,0,,,,,0,,2,,,,,0,,0,,,,
Function,export_default_or_specific_shockwave_plugin_cache(Exporter *),Source\shockwave_plugin.cpp,,,,8,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,48,8,28,2,19,0,0,12,12,,,,4,,1,29,31,1,0,30,5,5,5,1,0,,,,,0,,2,,,,,0,,0,,,,
Function,export_explored_files(Exporter *),Source\explore_files.cpp,,,,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,12,1,11,1,6,0,0,0,6,,,,1,,0,6,6,0,0,6,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Static Function,"export_internet_explorer_10_to_11_cache(Exporter *,const wchar_t *)",Source\internet_explorer.cpp,,,,77,378,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,522,77,378,131,281,86,0,0,50,,,,28955,,4,227,258,84,0,174,32,32,33,10,13,,,,,10,,8,,,,,10,,0,,,,
Static Function,export_internet_explorer_4_to_9_cache(Exporter *),Source\internet_explorer.cpp,,,,62,340,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,454,62,299,90,228,55,0,41,28,,,,999999999,,10,247,300,84,0,216,78,71,83,6,52,,,,,5,,7,,,,,5,,0,,,,
Static Function,export_raw_internet_explorer_4_to_9_cache(Exporter *),Source\internet_explorer.cpp,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,5,0,5,1,2,0,0,0,2,,,,1,,0,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Function,"f1(uint32_t,uint32_t,uint32_t)",Source\ThirdParty\SHA-256\sha256.cpp,,,,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,6,0,6,3,3,1,0,0,2,,,,1,,0,3,3,2,0,1,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Function,"f2(uint32_t,uint32_t,uint32_t)",Source\ThirdParty\SHA-256\sha256.cpp,,,,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,6,0,6,3,3,1,0,0,2,,,,1,,0,3,3,2,0,1,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Static Function,"find_cached_filename_that_starts_with(const TCHAR *,const TCHAR *,TCHAR *)",Source\java_plugin.cpp,,,,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,12,1,11,3,8,0,0,0,6,,,,1,,0,7,7,2,0,5,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Static Function,"find_cached_filename_that_starts_with_callback(const TCHAR *,WIN32_FIND_DATA *,void *)",Source\java_plugin.cpp,,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,7,0,7,2,4,0,0,0,6,,,,1,,0,3,3,1,0,2,1,1,2,1,0,,,,,0,,0,,,,,0,,0,,,,
Static Function,"find_flash_cache_files_callback(const TCHAR *,WIN32_FIND_DATA *,void *)",Source\flash_plugin.cpp,,,,12,52,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,67,12,52,26,41,7,0,0,16,,,,3,,0,31,33,18,0,15,3,3,3,1,1,,,,,0,,2,,,,,0,,0,,,,
Static Function,"find_flash_video_files_callback(const TCHAR *,WIN32_FIND_DATA *,void *)",Source\flash_plugin.cpp,,,,6,27,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,34,6,27,17,22,6,0,0,8,,,,2,,0,13,14,8,0,6,2,2,3,1,0,,,,,0,,1,,,,,0,,0,,,,
Static Function,"find_group_files_callback(const TCHAR *,WIN32_FIND_DATA *,void *)",Source\custom_groups.cpp,,,,4,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,19,4,15,5,10,0,0,0,5,,,,2,,0,8,9,4,0,5,2,2,3,1,1,,,,,0,,1,,,,,0,,0,,,,
Static Function,"find_internet_explorer_10_to_11_ese_files_callback(const TCHAR *,WIN32_FIND_DATA *,void *)",Source\internet_explorer.cpp,,,,7,32,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,43,7,32,8,19,4,0,0,7,,,,4,,1,14,17,7,0,10,4,4,4,1,2,,,,,0,,3,,,,,0,,0,,,,
Static Function,"find_internet_explorer_4_to_9_cache_files_callback(const TCHAR *,WIN32_FIND_DATA *,void *)",Source\internet_explorer.cpp,,,,6,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,29,6,20,12,17,7,0,0,9,,,,2,,0,11,12,5,0,7,2,2,2,1,1,,,,,0,,1,,,,,0,,0,,,,
Function,"find_internet_explorer_version(TCHAR *,u32)",Source\internet_explorer.cpp,,,,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,7,0,5,1,2,2,0,0,3,,,,1,,0,1,1,0,0,1,1,1,2,1,0,,,,,0,,0,,,,,0,,0,,,,
Static Function,"find_java_applet_store_files_callback(const TCHAR *,WIN32_FIND_DATA *,void *)",Source\java_plugin.cpp,,,,6,21,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,27,6,21,15,18,6,0,0,7,,,,1,,0,10,10,6,0,4,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Static Function,"find_java_index_files_callback(const TCHAR *,WIN32_FIND_DATA *,void *)",Source\java_plugin.cpp,,,,19,117,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,176,19,117,36,80,43,0,0,24,,,,1776,,3,56,70,27,0,43,15,15,18,1,4,,,,,0,,4,,,,,0,,0,,,,
Static Function,"find_shockwave_files_callback(const TCHAR *,WIN32_FIND_DATA *,void *)",Source\shockwave_plugin.cpp,,,,11,41,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,52,11,41,18,30,4,0,0,11,,,,5,,1,19,22,10,0,12,5,5,5,1,1,,,,,0,,2,,,,,0,,0,,,,
Static Function,"find_temporary_directories_callback(const TCHAR *,WIN32_FIND_DATA *,void *)",Source\memory_and_file_io.cpp,,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,8,0,8,2,5,0,0,0,5,,,,1,,0,5,5,1,0,4,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Static Function,"find_total_group_size_callback(const TCHAR *,WIN32_FIND_DATA *,void *)",Source\custom_groups.cpp,,,,12,53,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,73,12,53,13,34,8,0,0,15,,,,7,,1,24,30,12,0,18,7,7,11,1,3,,,,,0,,5,,,,,0,,0,,,,
File,flash_plugin.cpp,Source\flash_plugin.cpp,8,34,5,30,115,66,3,3,3,1,43,8,34,5,,,,0,,,,,,3,,,,,,,,,,,,,,24,8,11,202,30,113,56,86,66,0,2,,33,11,16,,9,,60,68,34,0,34,,,,,,3,3,3,1,,,2,4,1,2,692405,,,0,8,8,9,3
File,flash_plugin.h,Source\flash_plugin.h,0,0,0,2,4,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,0,0,0,6,2,1,1,0,0,0,3,,0,0,0,,0,,1,1,1,0,0,,,,,,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0
Function,"force_copy_open_file(Arena *,const wchar_t *,const wchar_t *)",Source\memory_and_file_io.cpp,,,,27,119,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,171,27,119,31,81,25,0,0,21,,,,128,,2,57,70,24,0,46,15,15,19,10,17,,,,,15,,7,,,,,15,,0,,,,
Function,"format_dos_date_time(Dos_Date_Time,TCHAR *)",Source\memory_and_file_io.cpp,,,,3,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,20,3,17,3,10,0,0,0,6,,,,3,,0,8,10,2,0,8,3,3,5,1,1,,,,,0,,1,,,,,0,,0,,,,
Function,"format_filetime_date_time(FILETIME,TCHAR *)",Source\memory_and_file_io.cpp,,,,3,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,20,3,17,3,10,0,0,0,7,,,,3,,0,8,10,2,0,8,3,3,5,1,1,,,,,0,,1,,,,,0,,0,,,,
Function,"format_time64_t_date_time(__time64_t,TCHAR *)",Source\memory_and_file_io.cpp,,,,3,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,20,3,17,4,10,0,0,0,6,,,,3,,0,7,9,2,0,7,3,3,4,1,1,,,,,0,,1,,,,,0,,0,,,,
Function,free_esent_functions(),Source\internet_explorer.cpp,,,,1,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,36,1,35,1,26,0,0,0,23,,,,3,,0,23,25,0,0,25,3,3,3,1,2,,,,,0,,1,,,,,0,,0,,,,
Function,free_kernel32_functions(),Source\memory_and_file_io.cpp,,,,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,18,1,17,1,8,0,0,0,5,,,,3,,0,5,7,0,0,7,3,3,3,1,2,,,,,0,,1,,,,,0,,0,,,,
Function,free_ntdll_functions(),Source\memory_and_file_io.cpp,,,,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,18,1,17,1,8,0,0,0,5,,,,3,,0,5,7,0,0,7,3,3,3,1,2,,,,,0,,1,,,,,0,,0,,,,
Function,"generate_sha_256_from_file(Arena *,const TCHAR *)",Source\memory_and_file_io.cpp,,,,8,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,61,8,53,18,36,0,0,0,15,,,,4,,1,24,27,11,0,16,5,5,6,1,3,,,,,0,,4,,,,,0,,0,,,,
Static Function,get_cached_file_extension_from_java_file_type(s32),Source\java_plugin.cpp,,,,0,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,14,0,14,1,9,1,0,0,2,,,,7,,1,7,15,0,0,15,8,2,8,1,21,,,,,0,,1,,,,,0,,0,,,,
Static Function,get_database_state_string(unsigned long),Source\internet_explorer.cpp,,,,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,12,0,12,1,7,0,0,0,1,,,,6,,1,6,12,0,0,12,6,2,6,1,15,,,,,0,,1,,,,,0,,0,,,,
Static Function,get_director_file_type_from_file_signature(const TCHAR *),Source\shockwave_plugin.cpp,,,,9,57,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,69,9,57,7,35,3,0,0,6,,,,25,,1,20,34,6,0,28,15,10,18,1,5,,,,,0,,4,,,,,0,,0,,,,
Function,"get_file_info(Arena *,const TCHAR *,File_Info_Type,TCHAR **)",Source\memory_and_file_io.cpp,,,,11,77,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,92,11,77,17,41,4,0,0,12,,,,12,,1,30,38,16,0,22,9,9,10,1,6,,,,,0,,7,,,,,0,,0,,,,
Function,"get_file_size(HANDLE,u64 *)",Source\memory_and_file_io.cpp,,,,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,15,0,7,3,4,0,5,3,3,,,,2,,0,4,5,2,0,3,2,2,2,1,0,,,,,0,,1,,,,,0,,0,,,,
Function,"get_file_size(const TCHAR *,u64 *)",Source\memory_and_file_io.cpp,,,,3,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,24,3,21,9,14,0,0,0,6,,,,2,,0,6,7,2,0,5,2,2,2,1,1,,,,,0,,1,,,,,0,,0,,,,
Function,get_full_path_name(TCHAR *),Source\memory_and_file_io.cpp,,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,7,0,7,3,4,0,0,0,4,,,,2,,0,4,5,2,0,3,2,2,2,1,0,,,,,0,,1,,,,,0,,0,,,,
Function,"get_full_path_name(const TCHAR *,TCHAR *,u32)",Source\memory_and_file_io.cpp,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,4,0,4,1,1,0,0,0,2,,,,1,,0,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Function,"get_special_folder_path(int,TCHAR *)",Source\memory_and_file_io.cpp,,,,0,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,10,0,4,1,1,2,1,3,3,,,,1,,0,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Static Function,get_temporary_memory_size_for_os_version(Exporter *),Source\web_cache_exporter.cpp,,,,2,29,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,35,2,29,3,16,9,0,0,5,,,,5,,1,9,13,2,0,11,5,5,10,1,4,,,,,0,,1,,,,,0,,0,,,,
Static Function,"get_total_external_locations_size(Exporter *,u32 *)",Source\web_cache_exporter.cpp,,,,11,51,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,70,11,51,12,32,8,0,0,14,,,,6,,1,23,28,11,0,17,7,7,9,1,3,,,,,0,,5,,,,,0,,0,,,,
Function,"get_total_group_files_size(Exporter *,u32 *)",Source\custom_groups.cpp,,,,3,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,18,3,14,4,11,1,0,0,6,,,,1,,0,8,8,3,0,5,2,2,2,1,0,,,,,0,,0,,,,,0,,0,,,,
Function,get_used_arena_capacity(Arena *),Source\memory_and_file_io.cpp,,,,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,9,1,8,1,3,0,0,0,1,,,,2,,0,2,3,0,0,3,2,2,3,1,1,,,,,0,,1,,,,,0,,0,,,,
Function,"initialize_cache_exporter(Exporter *,const TCHAR *,const Csv_Type *,size_t)",Source\web_cache_exporter.cpp,,,,14,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,65,14,50,8,33,1,0,0,16,,,,7,,1,26,30,6,0,24,6,6,7,1,2,,,,,0,,3,,,,,0,,0,,,,
File,internet_explorer.cpp,Source\internet_explorer.cpp,6,34,5,291,1390,559,7,6,7,1,44,6,33,5,,,,0,,,,,,34,,,,,,,,,,,,,,137,4,46,2174,291,1291,478,815,558,5,95,,255,8,50,,1000553598,,884,1067,392,0,675,,,,,,78,71,83,10,,,8,35,1,8,752658589,,,0,224,213,244,48
File,internet_explorer.h,Source\internet_explorer.h,0,0,0,3,12,3,0,0,0,0,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,0,0,0,18,3,4,4,0,3,3,8,,0,0,0,,0,,4,4,4,0,0,,,,,,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0
File,java_plugin.cpp,Source\java_plugin.cpp,10,63,14,120,591,356,34,33,35,26,85,10,48,14,,,,0,,,,,,8,,,,,,,,,,,,,,98,12,33,1051,120,472,167,285,356,1,118,,109,14,50,,1000001804,,852,1034,173,0,861,,,,,,229,226,237,194,,,8,19,2,8,289565864,,,0,270,261,283,210
File,java_plugin.h,Source\java_plugin.h,0,0,0,2,4,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,0,0,0,6,2,1,1,0,0,0,3,,0,0,0,,0,,1,1,1,0,0,,,,,,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0
Function,kilobytes_to_bytes(size_t),Source\memory_and_file_io.cpp,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,4,0,4,1,1,0,0,0,1,,,,1,,0,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,,,,,0,,0,,,,
Function,"load_all_group_files(Exporter *,u32)",Source\custom_groups.cpp,,,,12,46,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,67,12,46,14,35,9,0,0,15,,,,6,,1,30,34,13,0,21,5,5,5,3,2,,,,,2,,1,,,,,2,,0,,,,
