Vulnerable,Git Commit Hash,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetCacheReadStart(TimeStamp *),http\HttpBaseChannel.cpp,0,5,0,0,5,0,5,2,2,0,0,0,2,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetCacheReadStartTime(PRTime *),http\HttpBaseChannel.cpp,0,1,0,0,1,0,1,1,1,0,0,0,5,2,0,6,7,1,0,6,2,2,2,1,1,0,1,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetCanceled(bool *),http\HttpBaseChannel.cpp,0,6,0,0,6,0,6,2,2,0,0,0,2,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetChannelCreation(TimeStamp *),http\HttpBaseChannel.cpp,0,5,0,0,5,0,5,2,2,0,0,0,2,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetChannelCreationTime(PRTime *),http\HttpBaseChannel.cpp,0,1,0,0,1,0,1,1,1,0,0,0,5,2,0,6,7,1,0,6,2,2,2,1,1,0,1,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetChannelIsForDownload(bool *),http\HttpBaseChannel.cpp,0,6,0,0,6,0,6,2,2,0,0,0,2,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetConnectEnd(TimeStamp *),http\HttpBaseChannel.cpp,0,5,0,1,5,0,5,2,2,0,0,0,2,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetConnectEndTime(PRTime *),http\HttpBaseChannel.cpp,0,1,0,0,1,0,1,1,1,0,0,0,5,2,0,6,7,1,0,6,2,2,2,1,1,0,1,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetConnectStart(TimeStamp *),http\HttpBaseChannel.cpp,0,5,0,1,5,0,5,2,2,0,0,0,2,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetConnectStartTime(PRTime *),http\HttpBaseChannel.cpp,0,1,0,0,1,0,1,1,1,0,0,0,5,2,0,6,7,1,0,6,2,2,2,1,1,0,1,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetCorsIncludeCredentials(bool *),http\HttpBaseChannel.cpp,0,6,0,0,6,0,6,2,2,0,0,0,2,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetCorsMode(uint32_t *),http\HttpBaseChannel.cpp,0,6,0,0,6,0,6,2,2,0,0,0,2,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetDecodedBodySize(uint64_t *),http\HttpBaseChannel.cpp,0,6,0,0,6,0,6,2,2,0,0,0,2,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetDocumentURI(nsIURI **),http\HttpBaseChannel.cpp,0,8,0,1,8,0,8,2,4,0,0,0,4,1,0,4,4,0,0,4,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetDomainLookupEnd(TimeStamp *),http\HttpBaseChannel.cpp,0,5,0,1,5,0,5,2,2,0,0,0,2,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetDomainLookupEndTime(PRTime *),http\HttpBaseChannel.cpp,0,1,0,0,1,0,1,1,1,0,0,0,5,2,0,6,7,1,0,6,2,2,2,1,1,0,1,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetDomainLookupStart(TimeStamp *),http\HttpBaseChannel.cpp,0,5,0,1,5,0,5,2,2,0,0,0,2,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetDomainLookupStartTime(PRTime *),http\HttpBaseChannel.cpp,0,1,0,0,1,0,1,1,1,0,0,0,5,2,0,6,7,1,0,6,2,2,2,1,1,0,1,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetEncodedBodySize(uint64_t *),http\HttpBaseChannel.cpp,0,6,0,0,6,0,6,2,2,0,0,0,2,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetEntityID(nsACString &),http\HttpBaseChannel.cpp,4,29,7,3,40,4,29,6,19,7,0,0,13,4,1,17,20,4,0,16,4,4,5,4,3,3,2,3,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetFetchCacheMode(uint32_t *),http\HttpBaseChannel.cpp,3,21,2,6,26,3,21,2,15,2,0,0,3,6,1,9,14,0,0,14,6,6,6,1,5,0,1,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetForceAllowThirdPartyCookie(bool *),http\HttpBaseChannel.cpp,0,6,0,1,6,0,6,2,2,0,0,0,2,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetInitialRwin(uint32_t *),http\HttpBaseChannel.cpp,0,9,0,1,9,0,9,2,4,0,0,0,3,2,0,3,4,0,0,4,2,2,2,1,1,0,1,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetInitiatorType(nsAString &),http\HttpBaseChannel.cpp,0,6,0,0,6,0,6,2,2,0,0,0,2,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetInnerDOMWindow(),http\HttpBaseChannel.cpp,1,23,0,0,24,1,23,6,13,0,0,0,6,5,1,11,15,4,0,11,5,5,5,5,4,4,1,4,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetIsMainDocumentChannel(bool *),http\HttpBaseChannel.cpp,0,7,0,1,7,0,7,2,3,0,0,0,3,1,0,3,3,0,0,3,1,1,2,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetLastModifiedTime(PRTime *),http\HttpBaseChannel.cpp,0,10,0,0,10,0,10,3,5,0,0,0,3,2,0,5,6,1,0,5,2,2,2,1,1,0,1,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetLocalAddress(nsACString &),http\HttpBaseChannel.cpp,2,10,0,3,12,2,10,2,6,0,0,0,7,2,0,5,6,0,0,6,2,2,2,1,1,0,1,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetLocalPort(int32_t *),http\HttpBaseChannel.cpp,2,14,0,5,16,2,14,2,8,0,0,0,4,3,0,5,7,0,0,7,3,3,3,3,4,4,1,4,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetNetworkInterfaceId(nsACString &),http\HttpBaseChannel.cpp,0,6,0,0,6,0,6,2,2,0,0,0,2,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,"HttpBaseChannel::GetOriginalResponseHeader(const nsACString &,nsIHttpHeaderVisitor *)",http\HttpBaseChannel.cpp,2,13,0,2,15,2,13,4,6,0,0,0,3,3,0,4,6,1,0,5,3,3,3,3,2,2,1,2,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetPerformance(),http\HttpBaseChannel.cpp,2,19,3,1,24,2,19,4,11,3,0,0,4,5,1,7,11,2,0,9,5,5,5,5,4,4,1,4,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetPriority(int32_t *),http\HttpBaseChannel.cpp,0,6,0,0,6,0,6,2,2,0,0,0,2,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetProtocolVersion(nsACString &),http\HttpBaseChannel.cpp,2,19,1,1,22,2,19,6,11,1,0,0,9,3,0,9,11,4,0,7,3,3,6,3,2,2,1,2,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetProxyURI(nsIURI **),http\HttpBaseChannel.cpp,0,8,0,1,8,0,8,3,3,0,0,0,3,1,0,4,4,1,0,3,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetRedirectCount(uint16_t *),http\HttpBaseChannel.cpp,0,6,0,0,6,0,6,2,2,0,0,0,2,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetRedirectEnd(TimeStamp *),http\HttpBaseChannel.cpp,0,6,0,0,6,0,6,2,2,0,0,0,2,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetRedirectEndTime(PRTime *),http\HttpBaseChannel.cpp,0,1,0,0,1,0,1,1,1,0,0,0,5,2,0,6,7,1,0,6,2,2,2,1,1,0,1,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetRedirectMode(uint32_t *),http\HttpBaseChannel.cpp,0,6,0,0,6,0,6,2,2,0,0,0,2,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetRedirectStart(TimeStamp *),http\HttpBaseChannel.cpp,0,6,0,0,6,0,6,2,2,0,0,0,2,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetRedirectStartTime(PRTime *),http\HttpBaseChannel.cpp,0,1,0,0,1,0,1,1,1,0,0,0,5,2,0,6,7,1,0,6,2,2,2,1,1,0,1,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetRedirectionLimit(uint32_t *),http\HttpBaseChannel.cpp,0,7,0,1,7,0,7,2,3,0,0,0,3,1,0,3,3,0,0,3,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetReferrer(nsIURI **),http\HttpBaseChannel.cpp,0,8,0,1,8,0,8,2,4,0,0,0,4,1,0,4,4,0,0,4,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetReferrerPolicy(uint32_t *),http\HttpBaseChannel.cpp,0,7,0,1,7,0,7,2,3,0,0,0,3,1,0,3,3,0,0,3,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetReferringPage(),http\HttpBaseChannel.cpp,0,9,0,0,9,0,9,3,4,0,0,0,3,2,0,3,4,1,0,3,2,2,2,1,1,0,1,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetRemoteAddress(nsACString &),http\HttpBaseChannel.cpp,2,10,0,3,12,2,10,2,6,0,0,0,7,2,0,5,6,0,0,6,2,2,2,1,1,0,1,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetRemotePort(int32_t *),http\HttpBaseChannel.cpp,2,14,0,6,16,2,14,2,8,0,0,0,4,3,0,5,7,0,0,7,3,3,3,3,4,4,1,4,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetRequestContextID(nsID *),http\HttpBaseChannel.cpp,0,7,0,1,7,0,7,2,3,0,0,0,3,1,0,3,3,0,0,3,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,"HttpBaseChannel::GetRequestHeader(const nsACString &,nsACString &)",http\HttpBaseChannel.cpp,2,10,2,2,14,2,10,4,5,2,0,0,4,2,0,4,5,1,0,4,2,2,2,1,1,0,1,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetRequestMethod(nsACString &),http\HttpBaseChannel.cpp,0,6,0,1,6,0,6,2,2,0,0,0,2,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetRequestStart(TimeStamp *),http\HttpBaseChannel.cpp,0,5,0,1,5,0,5,2,2,0,0,0,2,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetRequestStartTime(PRTime *),http\HttpBaseChannel.cpp,0,1,0,0,1,0,1,1,1,0,0,0,5,2,0,6,7,1,0,6,2,2,2,1,1,0,1,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetRequestSucceeded(bool *),http\HttpBaseChannel.cpp,0,9,0,0,9,0,9,3,5,0,0,0,3,2,0,4,5,1,0,4,2,2,2,1,1,0,1,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,"HttpBaseChannel::GetRequestVersion(uint32_t *,uint32_t *)",http\HttpBaseChannel.cpp,2,8,0,2,10,2,8,3,4,0,0,0,4,4,1,4,6,1,0,5,3,3,3,1,0,0,1,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetResponseEnd(TimeStamp *),http\HttpBaseChannel.cpp,0,5,0,1,5,0,5,2,2,0,0,0,2,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetResponseEndTime(PRTime *),http\HttpBaseChannel.cpp,0,1,0,0,1,0,1,1,1,0,0,0,5,2,0,6,7,1,0,6,2,2,2,1,1,0,1,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,"HttpBaseChannel::GetResponseHeader(const nsACString &,nsACString &)",http\HttpBaseChannel.cpp,3,11,0,2,14,3,11,3,7,0,0,0,4,3,0,5,7,1,0,6,3,3,3,3,2,2,1,2,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetResponseStart(TimeStamp *),http\HttpBaseChannel.cpp,0,5,0,1,5,0,5,2,2,0,0,0,2,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetResponseStartTime(PRTime *),http\HttpBaseChannel.cpp,0,1,0,0,1,0,1,1,1,0,0,0,5,2,0,6,7,1,0,6,2,2,2,1,1,0,1,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetResponseStatus(uint32_t *),http\HttpBaseChannel.cpp,0,8,0,0,8,0,8,2,4,0,0,0,3,2,0,3,4,0,0,4,2,2,2,1,1,0,1,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetResponseStatusText(nsACString &),http\HttpBaseChannel.cpp,0,8,0,1,8,0,8,2,4,0,0,0,2,2,0,3,4,0,0,4,2,2,2,1,1,0,1,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetResponseTimeoutEnabled(bool *),http\HttpBaseChannel.cpp,0,9,0,2,9,0,9,2,4,0,0,0,3,2,0,3,4,0,0,4,2,2,2,1,1,0,1,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,"HttpBaseChannel::GetResponseVersion(uint32_t *,uint32_t *)",http\HttpBaseChannel.cpp,3,13,1,2,16,3,13,3,7,1,0,0,4,5,1,6,9,1,0,8,4,4,4,1,1,0,1,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetThirdPartyFlags(uint32_t *),http\HttpBaseChannel.cpp,0,6,0,0,6,0,6,2,2,0,0,0,2,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetTimingEnabled(bool *),http\HttpBaseChannel.cpp,0,5,0,1,5,0,5,2,2,0,0,0,2,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetTopWindowURI(nsIURI **),http\HttpBaseChannel.cpp,0,28,2,0,30,0,19,5,10,2,7,2,8,4,1,9,12,3,0,9,4,4,4,3,2,2,2,2,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetTransferSize(uint64_t *),http\HttpBaseChannel.cpp,0,6,0,0,6,0,6,2,2,0,0,0,2,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::GetURIPrincipal(),http\HttpBaseChannel.cpp,4,21,0,1,25,4,21,4,14,0,0,0,5,4,1,8,11,1,0,10,4,4,4,4,3,3,1,3,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,"HttpBaseChannel::HTTPUpgrade(const nsACString &,nsIHttpUpgradeListener *)",http\HttpBaseChannel.cpp,1,10,0,2,11,1,10,3,5,0,0,0,4,1,0,5,5,0,0,5,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::IsNavigation(),http\HttpBaseChannel.cpp,0,5,0,0,5,0,5,2,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::IsNoCacheResponse(bool *),http\HttpBaseChannel.cpp,0,10,0,1,10,0,10,2,6,0,0,0,4,3,0,4,6,0,0,6,3,3,3,1,1,0,1,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::IsNoStoreResponse(bool *),http\HttpBaseChannel.cpp,0,8,0,0,8,0,8,2,4,0,0,0,3,2,0,3,4,0,0,4,2,2,2,1,1,0,1,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::IsPrivateResponse(bool *),http\HttpBaseChannel.cpp,0,8,0,0,8,0,8,2,4,0,0,0,3,2,0,3,4,0,0,4,2,2,2,1,1,0,1,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::OverrideSecurityInfo(nsISupports *),http\HttpBaseChannel.cpp,1,24,0,2,25,1,24,2,18,0,0,0,5,3,0,10,12,0,0,12,3,3,3,3,2,2,1,2,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::RedirectTo(nsIURI *),http\HttpBaseChannel.cpp,1,7,4,1,12,1,7,2,3,4,0,0,2,1,0,3,3,0,0,3,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::ReleaseListeners(),http\HttpBaseChannel.cpp,1,10,0,0,11,1,10,2,6,0,0,0,2,1,0,6,6,0,0,6,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::SameOriginWithOriginalUri(nsIURI *),http\HttpBaseChannel.cpp,0,7,0,1,7,0,7,4,3,0,0,0,4,1,0,3,3,2,0,1,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::SetAllRedirectsPassTimingAllowCheck(bool),http\HttpBaseChannel.cpp,0,6,0,1,6,0,6,2,2,0,0,0,1,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::SetAllRedirectsSameOrigin(bool),http\HttpBaseChannel.cpp,0,6,0,1,6,0,6,2,2,0,0,0,1,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::SetAllowAltSvc(bool),http\HttpBaseChannel.cpp,0,6,0,1,6,0,6,2,2,0,0,0,1,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::SetAllowPipelining(bool),http\HttpBaseChannel.cpp,1,7,0,1,8,1,7,2,3,0,0,0,2,1,0,3,3,0,0,3,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::SetAllowSTS(bool),http\HttpBaseChannel.cpp,1,7,0,1,8,1,7,2,3,0,0,0,2,1,0,3,3,0,0,3,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::SetAllowSpdy(bool),http\HttpBaseChannel.cpp,0,6,0,1,6,0,6,2,2,0,0,0,1,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::SetBlockAuthPrompt(bool),http\HttpBaseChannel.cpp,1,7,0,1,8,1,7,2,3,0,0,0,2,1,0,3,3,0,0,3,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::SetCacheKeysRedirectChain(nsTArray *),http\HttpBaseChannel.cpp,0,6,0,1,6,0,6,2,2,0,0,0,1,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::SetChannelIsForDownload(bool),http\HttpBaseChannel.cpp,0,6,0,1,6,0,6,2,2,0,0,0,1,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::SetCookie(const char *),http\HttpBaseChannel.cpp,3,21,1,3,25,3,21,9,15,1,0,0,9,4,1,10,13,4,0,9,4,4,5,3,2,2,1,2,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::SetCorsIncludeCredentials(bool),http\HttpBaseChannel.cpp,0,6,0,1,6,0,6,2,2,0,0,0,1,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::SetCorsMode(uint32_t),http\HttpBaseChannel.cpp,0,6,0,1,6,0,6,2,2,0,0,0,1,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::SetCorsPreflightParameters(const nsTArray &),http\HttpBaseChannel.cpp,1,7,0,1,8,1,7,2,3,0,0,0,1,1,0,3,3,0,0,3,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::SetDocumentURI(nsIURI *),http\HttpBaseChannel.cpp,1,7,0,1,8,1,7,2,3,0,0,0,2,1,0,3,3,0,0,3,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::SetEmptyRequestHeader(const nsACString &),http\HttpBaseChannel.cpp,4,16,2,2,22,4,16,4,10,2,0,0,8,3,0,7,9,2,0,7,3,3,3,3,2,2,1,2,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::SetFetchCacheMode(uint32_t),http\HttpBaseChannel.cpp,3,23,7,6,33,3,23,2,18,7,0,0,3,5,1,12,17,0,0,17,5,2,5,1,6,0,1,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::SetForceAllowThirdPartyCookie(bool),http\HttpBaseChannel.cpp,2,10,0,2,12,2,10,2,6,0,0,0,2,2,0,4,5,0,0,5,2,2,2,1,1,0,1,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::SetInitialRwin(uint32_t),http\HttpBaseChannel.cpp,0,7,0,1,7,0,7,2,3,0,0,0,2,1,0,3,3,0,0,3,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::SetInitiatorType(const nsAString &),http\HttpBaseChannel.cpp,0,6,0,1,6,0,6,2,2,0,0,0,1,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::SetIsMainDocumentChannel(bool),http\HttpBaseChannel.cpp,0,6,0,1,6,0,6,2,2,0,0,0,1,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::SetNetworkInterfaceId(const nsACString &),http\HttpBaseChannel.cpp,0,7,0,1,7,0,7,2,3,0,0,0,2,1,0,3,3,0,0,3,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,"HttpBaseChannel::SetNewListener(nsIStreamListener *,nsIStreamListener **)",http\HttpBaseChannel.cpp,3,11,0,2,14,3,11,3,7,0,0,0,3,2,0,6,7,1,0,6,2,2,2,1,1,0,1,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::SetRedirectCount(uint16_t),http\HttpBaseChannel.cpp,0,6,0,1,6,0,6,2,2,0,0,0,1,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::SetRedirectEnd(TimeStamp),http\HttpBaseChannel.cpp,0,6,0,1,6,0,6,2,2,0,0,0,1,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,c10122236dfe87226608159fe93de24d4cb99e59,Public Function,HttpBaseChannel::SetRedirectMode(uint32_t),http\HttpBaseChannel.cpp,0,6,0,1,6,0,6,2,2,0,0,0,1,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
