Vulnerable,Git Commit Hash,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Yes,3cbecb3c6307a23d5a2227b8f48eb395131e998e,Struct,mmio_emul_range_ctxt,x86\mm.c,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,889b200cb521aaf8d175a872c856e8e570c1c044,Struct,bootmem_region,common\page_alloc.c,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,3,0,3,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,889b200cb521aaf8d175a872c856e8e570c1c044,Struct,scrub_region,common\page_alloc.c,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,7,0,7,6,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,889b200cb521aaf8d175a872c856e8e570c1c044,Struct,scrub_wait_state,common\page_alloc.c,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,0,5,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,f46b6197344fca91db7e1d7bd6df0c4a2703ed6f,Struct,mm_lock,asm-x86\mm.h,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,6,0,6,5,0,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,f46b6197344fca91db7e1d7bd6df0c4a2703ed6f,Struct,mm_rwlock,asm-x86\mm.h,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,7,0,7,6,0,2,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,f46b6197344fca91db7e1d7bd6df0c4a2703ed6f,Struct,mmio_ro_emulate_ctxt,asm-x86\mm.h,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,f46b6197344fca91db7e1d7bd6df0c4a2703ed6f,Struct,page_info,asm-x86\mm.h,0,0,0,18,55,88,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,157,18,50,45,0,88,0,5,35,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Yes,f46b6197344fca91db7e1d7bd6df0c4a2703ed6f,Struct,page_list_entry,asm-x86\mm.h,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,cc76410d20aff2cc07b268b0713dc1d2740c6e12,Struct,memory_map_context,x86\mm.c,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,6,0,6,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,cc76410d20aff2cc07b268b0713dc1d2740c6e12,Struct,mmio_emul_range_ctxt,x86\mm.c,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Struct,memory_map_context,x86\mm.c,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,6,0,6,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Struct,mmio_emul_range_ctxt,x86\mm.c,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,937ef32565fa3a81fdb37b9dd5aa99a1b87afa75,Struct,arch_iommu,include\asm-x86\iommu.h,0,0,0,1,12,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,14,1,12,10,0,5,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,937ef32565fa3a81fdb37b9dd5aa99a1b87afa75,Struct,g2m_ioport,include\asm-x86\iommu.h,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,6,0,6,5,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,32a5ea00ec75ef53e1f5e095786a34f98fd2e22b,Struct,arch_iommu,asm-x86\iommu.h,0,0,0,1,11,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,13,1,11,9,0,5,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,32a5ea00ec75ef53e1f5e095786a34f98fd2e22b,Struct,g2m_ioport,asm-x86\iommu.h,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,6,0,6,5,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,24d5282527f4647907b3572820b5335c15cd0356,Struct,hvm_write_map,hvm\hvm.c,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,24d5282527f4647907b3572820b5335c15cd0356,Struct,tss32,hvm\hvm.c,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,12,0,12,6,0,1,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,f178a00c30173c0b268d99160e19ad299b1823a2,Struct,hvm_write_map,hvm\hvm.c,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,f178a00c30173c0b268d99160e19ad299b1823a2,Struct,tss32,hvm\hvm.c,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,12,0,12,6,0,1,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
