Vulnerable,Git Commit Hash,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Static Function,get_page_light(struct page_info *),x86\mm.c,,,,1,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,13,1,12,2,8,2,0,0,3.0,1.0,0.0,7.0,7,1,0,6,2.0,2.0,2.0,1.0,0.0,,,,,0.0,,1,0.0,,0.17,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,"get_page_type(struct page_info *,unsigned long)",x86\mm.c,,,,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9,1,8,2,5,0,0,0,4.0,2.0,0.0,4.0,5,1,0,4,2.0,2.0,3.0,1.0,1.0,,,,,0.0,,1,0.0,,0.0,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,"get_page_type_preemptible(struct page_info *,unsigned long)",x86\mm.c,,,,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6,1,5,1,2,0,0,0,3.0,1.0,0.0,2.0,2,0,0,2,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,get_upper_mfn_bound(),x86\mm.c,,,,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10,1,7,2,3,0,0,2,3.0,1.0,0.0,4.0,4,1,0,3,2.0,2.0,2.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Static Function,"handle_iomem_range(unsigned long,unsigned long,void *)",x86\mm.c,,,,4,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,24,4,20,5,14,0,0,0,3.0,12.0,1.0,12.0,16,4,0,12,7.0,7.0,10.0,3.0,2.0,,,,,2.0,,3,2.0,,0.0,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,init_frametable(),x86\mm.c,,,,3,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,25,3,22,4,15,0,0,0,7.0,3.0,0.0,15.0,17,3,1,13,4.0,4.0,4.0,3.0,2.0,,,,,2.0,,2,2.0,,0.0,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Static Function,"init_frametable_chunk(void *,void *)",x86\mm.c,,,,2,21,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,27,2,21,5,14,4,0,0,5.0,3.0,0.0,13.0,15,4,1,10,4.0,4.0,6.0,1.0,0.0,,,,,0.0,,2,0.0,,0.19,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,"init_xen_l4_slots(l4_pgentry_t *,mfn_t,const struct domain *,mfn_t,bool)",x86\mm.c,,,,11,45,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,70,11,43,7,34,14,0,2,13.0,3.0,0.0,14.0,16,3,0,13,7.0,7.0,9.0,1.0,1.0,,,,,0.0,,2,0.0,,0.33,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,"ioremap(paddr_t,size_t)",x86\mm.c,,,,4,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,20,4,15,5,9,1,0,0,9.0,2.0,0.0,8.0,9,4,0,5,2.0,2.0,2.0,1.0,1.0,,,,,0.0,,1,0.0,,0.07,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,is_iomem_page(mfn_t),x86\mm.c,,,,3,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,13,3,9,2,5,1,0,0,5.0,2.0,0.0,5.0,6,1,0,5,2.0,2.0,2.0,1.0,1.0,,,,,0.0,,1,0.0,,0.11,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,"make_cr3(struct vcpu *,mfn_t)",x86\mm.c,,,,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,8,1,7,2,4,0,0,0,6.0,2.0,0.0,3.0,4,1,0,3,2.0,2.0,3.0,1.0,0.0,,,,,0.0,,1,0.0,,0.0,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,"map_pages_to_xen(unsigned long,mfn_t,unsigned long,unsigned int)",x86\mm.c,,,,38,310,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,363,38,296,28,226,15,0,14,38.0,999999999.0,13.0,154.0,236,19,0,217,109.0,109.0,140.0,27.0,62.0,,,,,62.0,,10,58.0,,0.05,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,memguard_guard_stack(void *),x86\mm.c,,,,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8,1,6,1,3,1,0,0,2.0,1.0,0.0,2.0,2,0,0,2,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.17,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,memguard_is_stack_guard_page(unsigned long),x86\mm.c,,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7,1,6,1,3,0,0,0,1.0,1.0,0.0,2.0,2,0,0,2,1.0,1.0,2.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,memguard_unguard_stack(void *),x86\mm.c,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5,0,5,1,2,0,0,0,1.0,1.0,0.0,1.0,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Struct,memory_map_context,x86\mm.c,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,,,,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6,0,6,4,0,0,0,0,,,,,3,3,0,0,,,,,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,File,mm.c,x86\mm.c,5.0,34.0,3.0,861,4515,564,7.0,7.0,9.0,3.0,42.0,5.0,30.0,3.0,,,,0.0,,,,,,76.0,,,,,,,,,,,,,,5909,491,2310,345,1578,431,2560,217,,,,1092.0,1601,294,12,1295,,,,,,109.0,109.0,140.0,28.0,,,10,,,0.19,548.0,527.0,696.0,263.0
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,"mmcfg_intercept_write(enum x86_segment,unsigned long,void *,unsigned int,struct x86_emulate_ctxt *)",x86\mm.c,,,,3,23,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,30,3,23,7,13,4,0,0,6.0,3.0,0.0,6.0,8,1,0,7,3.0,3.0,6.0,1.0,1.0,,,,,0.0,,1,0.0,,0.17,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Struct,mmio_emul_range_ctxt,x86\mm.c,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,,,,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4,0,4,3,0,0,0,0,,,,,2,2,0,0,,,,,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,"mmio_ro_emulated_write(enum x86_segment,unsigned long,void *,unsigned int,struct x86_emulate_ctxt *)",x86\mm.c,,,,2,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,20,2,17,7,7,1,0,0,2.0,2.0,0.0,4.0,5,1,0,4,2.0,2.0,4.0,1.0,1.0,,,,,0.0,,1,0.0,,0.06,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,"modify_xen_mappings(unsigned long,unsigned long,unsigned int)",x86\mm.c,,,,26,173,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,234,26,171,14,131,37,0,2,38.0,33583945.0,8.0,81.0,121,9,0,112,47.0,47.0,58.0,19.0,39.0,,,,,39.0,,4,37.0,,0.22,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,new_guest_cr3(mfn_t),x86\mm.c,,,,13,88,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,106,0,5,1,2,0,98,3,2.0,1.0,0.0,2.0,2,0,0,2,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,page_get_owner_and_reference(struct page_info *),x86\mm.c,,,,3,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,22,3,14,3,9,5,0,0,5.0,2.0,0.0,8.0,9,2,0,7,3.0,3.0,3.0,3.0,2.0,,,,,2.0,,2,2.0,,0.36,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,page_get_ram_type(mfn_t),x86\mm.c,,,,8,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,42,8,34,3,27,0,0,0,2.0,21.0,1.0,17.0,26,2,0,24,10.0,6.0,12.0,3.0,11.0,,,,,3.0,,2,1.0,,0.0,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,"page_is_ram_type(unsigned long,unsigned long)",x86\mm.c,,,,3,34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,39,3,34,3,26,2,0,0,2.0,19.0,1.0,15.0,27,2,0,25,12.0,8.0,13.0,11.0,27.0,,,,,27.0,,3,27.0,,0.06,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,page_lock(struct page_info *),x86\mm.c,,,,4,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,20,4,16,2,12,0,0,0,6.0,4.0,1.0,8.0,10,1,0,9,4.0,4.0,6.0,3.0,2.0,,,,,2.0,,2,2.0,,0.0,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,page_unlock(struct page_info *),x86\mm.c,,,,4,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,17,4,12,2,9,1,0,0,4.0,1.0,0.0,8.0,8,1,0,7,2.0,2.0,3.0,1.0,0.0,,,,,0.0,,1,0.0,,0.08,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,"paging_invlpg(struct vcpu *,unsigned long)",x86\mm.c,,,,2,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,14,2,12,1,9,0,0,0,7.0,4.0,1.0,4.0,7,0,0,7,4.0,4.0,5.0,3.0,3.0,,,,,2.0,,1,2.0,,0.0,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Static Function,parse_mmio_relax(const char *),x86\mm.c,,,,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,14,1,13,1,8,0,0,0,4.0,4.0,1.0,5.0,7,0,0,7,3.0,3.0,4.0,1.0,2.0,,,,,0.0,,1,0.0,,0.0,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,"populate_pt_range(unsigned long,unsigned long)",x86\mm.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4,0,4,1,1,0,0,0,2.0,1.0,0.0,1.0,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Static Function,"print_mmio_emul_range(unsigned long,unsigned long,void *)",x86\mm.c,,,,5,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,32,5,27,6,18,0,0,0,4.0,6.0,1.0,14.0,18,5,0,13,5.0,5.0,7.0,1.0,1.0,,,,,0.0,,2,0.0,,0.0,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,put_old_guest_table(struct vcpu *),x86\mm.c,,,,4,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,21,4,17,2,11,0,0,0,6.0,4.0,1.0,6.0,11,1,0,10,5.0,3.0,5.0,4.0,3.0,,,,,3.0,,1,3.0,,0.0,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,put_page(struct page_info *),x86\mm.c,,,,2,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,20,2,18,2,12,0,0,0,8.0,3.0,0.0,7.0,9,1,0,8,4.0,4.0,4.0,1.0,1.0,,,,,0.0,,2,0.0,,0.0,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,"put_page_from_l1e(l1_pgentry_t,struct domain *)",x86\mm.c,,,,8,49,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,75,4,27,4,16,18,25,2,12.0,5.0,1.0,10.0,13,3,0,10,4.0,4.0,10.0,1.0,2.0,,,,,0.0,,1,0.0,,0.67,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,put_page_type(struct page_info *),x86\mm.c,,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6,0,6,2,3,0,0,0,2.0,1.0,0.0,3.0,3,1,0,2,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,put_page_type_preemptible(struct page_info *),x86\mm.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4,0,4,1,1,0,0,0,2.0,1.0,0.0,1.0,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,pv_guest_cr4_to_real_cr4(const struct vcpu *),x86\mm.c,,,,4,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,18,4,14,3,10,0,0,0,1.0,3.0,0.0,8.0,10,2,0,8,4.0,4.0,4.0,1.0,1.0,,,,,0.0,,1,0.0,,0.0,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Static Function,set_tlbflush_timestamp(struct page_info *),x86\mm.c,,,,0,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,13,0,6,1,3,7,0,0,4.0,2.0,0.0,1.0,2,0,0,2,2.0,2.0,3.0,1.0,0.0,,,,,0.0,,1,0.0,,1.17,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,"share_xen_page_with_guest(struct page_info *,struct domain *,enum XENSHARE_flags)",x86\mm.c,,,,6,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,30,6,22,2,16,3,0,0,18.0,4.0,1.0,12.0,15,0,0,15,5.0,5.0,5.0,1.0,1.0,,,,,0.0,,2,0.0,,0.14,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,"steal_page(struct domain *,struct page_info *,unsigned int)",x86\mm.c,,,,9,43,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,65,9,43,5,37,13,0,0,20.0,17.0,1.0,26.0,31,3,0,28,9.0,9.0,11.0,5.0,6.0,,,,,6.0,,2,6.0,,0.3,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,update_cr3(struct vcpu *),x86\mm.c,,,,3,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,17,3,14,2,8,0,0,0,4.0,3.0,0.0,6.0,8,1,0,7,3.0,3.0,3.0,1.0,2.0,,,,,0.0,,1,0.0,,0.0,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Static Function,"update_xen_mappings(unsigned long,unsigned int)",x86\mm.c,,,,1,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,17,1,16,6,13,0,0,0,8.0,8.0,1.0,7.0,10,3,0,7,4.0,4.0,8.0,1.0,0.0,,,,,0.0,,1,0.0,,0.0,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,vcpu_destroy_pagetables(struct vcpu *),x86\mm.c,,,,7,45,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,57,7,45,5,31,5,0,0,20.0,55.0,2.0,20.0,30,4,0,26,12.0,12.0,12.0,1.0,4.0,,,,,0.0,,3,0.0,,0.11,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,virt_to_xen_l1e(unsigned long),x86\mm.c,,,,4,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,32,4,28,4,20,0,0,0,14.0,19.0,1.0,14.0,21,3,0,18,8.0,8.0,8.0,4.0,3.0,,,,,3.0,,2,3.0,,0.0,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Static Function,virt_to_xen_l2e(unsigned long),x86\mm.c,,,,4,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,32,4,28,4,20,0,0,0,14.0,19.0,1.0,14.0,21,3,0,18,8.0,8.0,8.0,4.0,3.0,,,,,3.0,,2,3.0,,0.0,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Static Function,virt_to_xen_l3e(unsigned long),x86\mm.c,,,,4,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,31,4,27,5,19,0,0,0,14.0,18.0,1.0,14.0,20,4,0,16,7.0,7.0,7.0,3.0,2.0,,,,,2.0,,2,2.0,,0.0,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,write_32bit_pse_identmap(uint32_t *),x86\mm.c,,,,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8,1,7,2,3,0,0,0,1.0,2.0,0.0,4.0,5,1,0,4,2.0,2.0,2.0,1.0,0.0,,,,,0.0,,1,0.0,,0.0,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,write_ptbase(struct vcpu *),x86\mm.c,,,,3,24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,29,3,24,3,16,2,0,0,14.0,3.0,0.0,12.0,14,2,0,12,4.0,4.0,7.0,1.0,1.0,,,,,0.0,,2,0.0,,0.08,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,"xenmem_add_to_physmap_one(struct domain *,unsigned int,union xen_add_to_physmap_batch_extra,unsigned long,gfn_t)",x86\mm.c,,,,11,80,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,99,11,80,13,56,9,0,0,25.0,2308.0,3.0,38.0,57,7,0,50,19.0,16.0,20.0,11.0,28.0,,,,,27.0,,2,27.0,,0.11,,,,
Yes,8617e69fb8307b372eeff41d55ec966dbeba36eb,Function,zap_ro_mpt(mfn_t),x86\mm.c,,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7,1,6,2,3,0,0,0,4.0,1.0,0.0,3.0,3,1,0,2,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
No,1a7ffe466cd057daaef245b0a1ab6b82588e4c01,Function,amd_iommu_get_address_from_pte(void *),amd\iommu_map.c,,,,3,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,16,3,13,3,9,0,0,0,2.0,1.0,0.0,6,6,2,0,4,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
No,1a7ffe466cd057daaef245b0a1ab6b82588e4c01,Function,"amd_iommu_map_page(struct domain *,dfn_t,mfn_t,unsigned int)",amd\iommu_map.c,,,,13,70,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,88,13,70,7,50,5,0,0,21.0,41.0,2.0,35,45,5,0,40,11.0,11.0,12.0,11.0,16.0,,,,,16.0,,2,16.0,,0.07,,,,
No,1a7ffe466cd057daaef245b0a1ab6b82588e4c01,Function,"amd_iommu_reserve_domain_unity_map(struct domain *,u64,unsigned long,int,int)",amd\iommu_map.c,,,,3,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,24,3,21,8,12,0,0,0,5.0,6.0,1.0,13,16,5,0,11,4.0,4.0,4.0,3.0,3.0,,,,,3.0,,2,3.0,,0.0,,,,
No,1a7ffe466cd057daaef245b0a1ab6b82588e4c01,Function,"amd_iommu_set_intremap_table(u32 *,u64,u8)",amd\iommu_map.c,,,,4,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,37,4,30,4,24,3,0,0,3.0,1.0,0.0,13,13,2,0,11,2.0,2.0,2.0,1.0,0.0,,,,,0.0,,0,0.0,,0.1,,,,
No,1a7ffe466cd057daaef245b0a1ab6b82588e4c01,Function,"amd_iommu_set_root_page_table(u32 *,u64,u16,u8,u8)",amd\iommu_map.c,,,,3,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,39,3,36,4,30,0,0,0,2.0,1.0,0.0,15,15,2,0,13,2.0,2.0,2.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
No,1a7ffe466cd057daaef245b0a1ab6b82588e4c01,Function,amd_iommu_share_p2m(struct domain *),amd\iommu_map.c,,,,3,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,20,3,16,4,9,1,0,0,10.0,2.0,0.0,9,10,3,0,7,2.0,2.0,2.0,1.0,0.0,,,,,0.0,,1,0.0,,0.06,,,,
No,1a7ffe466cd057daaef245b0a1ab6b82588e4c01,Function,"amd_iommu_unmap_page(struct domain *,dfn_t)",amd\iommu_map.c,,,,10,39,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,52,10,39,4,27,3,0,0,14.0,8.0,1.0,20,26,3,0,23,7.0,7.0,8.0,6.0,5.0,,,,,5.0,,3,5.0,,0.08,,,,
No,1a7ffe466cd057daaef245b0a1ab6b82588e4c01,Static Function,"clear_iommu_pte_present(unsigned long,unsigned long)",amd\iommu_map.c,,,,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9,1,8,2,4,0,0,0,4.0,1.0,0.0,5,5,1,0,4,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
No,1a7ffe466cd057daaef245b0a1ab6b82588e4c01,Static Function,get_pde_count(u64),amd\iommu_map.c,,,,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9,1,8,4,4,0,0,0,1.0,1.0,0.0,5,5,3,0,2,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
No,1a7ffe466cd057daaef245b0a1ab6b82588e4c01,Function,"iommu_dte_add_device_entry(u32 *,struct ivrs_mappings *)",amd\iommu_map.c,,,,4,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,26,4,22,4,17,0,0,0,4.0,1.0,0.0,13,13,3,0,10,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
No,1a7ffe466cd057daaef245b0a1ab6b82588e4c01,Function,"iommu_dte_set_guest_cr3(u32 *,u16,u64,int,unsigned int)",amd\iommu_map.c,,,,5,35,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,46,5,35,3,30,6,0,0,2.0,1.0,0.0,17,17,1,0,16,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.17,,,,
No,1a7ffe466cd057daaef245b0a1ab6b82588e4c01,Function,"iommu_dte_set_iotlb(u32 *,u8)",amd\iommu_map.c,,,,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10,1,9,2,5,0,0,0,2.0,1.0,0.0,4,4,1,0,3,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
No,1a7ffe466cd057daaef245b0a1ab6b82588e4c01,File,iommu_map.c,amd\iommu_map.c,6.0,31.0,2.0,137,629,80,3.0,3.0,4.0,2.0,39.0,6.0,31.0,2.0,,,,0.0,,,,,,20.0,,,,,,,,,,,,,,845,137,622,109,436,80,0,7,,,,332,395,94,0,301,,,,,,11.0,11.0,13.0,11.0,,,4,,,0.13,66.0,66.0,80.0,51.0
No,1a7ffe466cd057daaef245b0a1ab6b82588e4c01,Static Function,"iommu_merge_pages(struct domain *,unsigned long,unsigned long,unsigned int,unsigned int)",amd\iommu_map.c,,,,9,33,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,44,9,33,7,21,2,0,0,11.0,3.0,0.0,20,22,4,0,18,3.0,3.0,4.0,3.0,2.0,,,,,2.0,,1,2.0,,0.06,,,,
No,1a7ffe466cd057daaef245b0a1ab6b82588e4c01,Static Function,"iommu_pde_from_dfn(struct domain *,unsigned long,unsigned long [])",amd\iommu_map.c,,,,16,80,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,101,16,80,11,51,6,0,0,17.0,9.0,1.0,46,54,9,0,45,9.0,9.0,13.0,8.0,18.0,,,,,18.0,,4,18.0,,0.07,,,,
No,1a7ffe466cd057daaef245b0a1ab6b82588e4c01,Static Function,"iommu_update_pde_count(struct domain *,unsigned long,unsigned long,unsigned long,unsigned int)",amd\iommu_map.c,,,,12,39,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,55,12,39,9,25,4,0,0,12.0,8.0,1.0,23,27,6,0,21,5.0,5.0,7.0,1.0,3.0,,,,,0.0,,2,0.0,,0.1,,,,
No,1a7ffe466cd057daaef245b0a1ab6b82588e4c01,Static Function,"pfn_to_pde_idx(unsigned long,unsigned int)",amd\iommu_map.c,,,,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,8,1,7,2,3,0,0,0,1.0,1.0,0.0,4,4,1,0,3,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
