Vulnerable,Git Commit Hash,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Yes,6662df33f85b87bb29f2ecad124efe7bb2c08e05,Struct,ahash_request_priv,crypto\ahash.c,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6,0,6,5,0,0,0,0,,,,,4,4,0,0,,,,,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0
Yes,6662df33f85b87bb29f2ecad124efe7bb2c08e05,Static Function,"ahash_setkey_unaligned(struct crypto_ahash *,const u8 *,unsigned int)",crypto\ahash.c,,,,2,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,19,2,17,6,10,0,0,0,7.0,2.0,0.0,12.0,13,4,0,9,2.0,2.0,2.0,1.0,1.0,,,,,0.0,,1,0.0,,0.0,,,,
Yes,6662df33f85b87bb29f2ecad124efe7bb2c08e05,Static Function,crypto_ahash_alg(struct crypto_ahash *),crypto\ahash.c,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5,0,5,1,2,0,0,0,3.0,1.0,0.0,1.0,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,6662df33f85b87bb29f2ecad124efe7bb2c08e05,Function,crypto_ahash_digest(struct ahash_request *),crypto\ahash.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4,0,4,1,1,0,0,0,3.0,1.0,0.0,1.0,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,6662df33f85b87bb29f2ecad124efe7bb2c08e05,Static Function,crypto_ahash_extsize(struct crypto_alg *),crypto\ahash.c,,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7,1,6,2,3,0,0,0,1.0,2.0,0.0,2.0,3,0,0,3,2.0,2.0,2.0,1.0,1.0,,,,,0.0,,1,0.0,,0.0,,,,
Yes,6662df33f85b87bb29f2ecad124efe7bb2c08e05,Function,crypto_ahash_final(struct ahash_request *),crypto\ahash.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4,0,4,1,1,0,0,0,3.0,1.0,0.0,1.0,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,6662df33f85b87bb29f2ecad124efe7bb2c08e05,Function,crypto_ahash_finup(struct ahash_request *),crypto\ahash.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4,0,4,1,1,0,0,0,3.0,1.0,0.0,1.0,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,6662df33f85b87bb29f2ecad124efe7bb2c08e05,Static Function,crypto_ahash_init_tfm(struct crypto_tfm *),crypto\ahash.c,,,,5,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,27,5,22,3,19,0,0,0,12.0,9.0,1.0,15.0,19,2,0,17,6.0,6.0,6.0,1.0,1.0,,,,,0.0,,1,0.0,,0.0,,,,
Yes,6662df33f85b87bb29f2ecad124efe7bb2c08e05,Static Function,"crypto_ahash_op(struct ahash_request *,int (*) (struct ahash_request *))",crypto\ahash.c,,,,2,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,11,2,9,4,5,0,0,0,4.0,2.0,0.0,4.0,5,2,0,3,2.0,2.0,2.0,1.0,1.0,,,,,0.0,,1,0.0,,0.0,,,,
Yes,6662df33f85b87bb29f2ecad124efe7bb2c08e05,Static Function,"crypto_ahash_report(struct sk_buff *,struct crypto_alg *)",crypto\ahash.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4,0,4,1,1,0,0,0,1.0,1.0,0.0,1.0,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,6662df33f85b87bb29f2ecad124efe7bb2c08e05,Function,"crypto_ahash_setkey(struct crypto_ahash *,const u8 *,unsigned int)",crypto\ahash.c,,,,2,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,10,2,8,3,4,0,0,0,4.0,2.0,0.0,3.0,4,1,0,3,2.0,2.0,2.0,1.0,1.0,,,,,0.0,,1,0.0,,0.0,,,,
Yes,6662df33f85b87bb29f2ecad124efe7bb2c08e05,Static Function,"crypto_ahash_show(struct seq_file *,struct crypto_alg *)",crypto\ahash.c,,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,9,0,9,1,6,0,0,0,2.0,1.0,0.0,4.0,4,0,0,4,2.0,2.0,2.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,6662df33f85b87bb29f2ecad124efe7bb2c08e05,Function,"crypto_alloc_ahash(const char *,u32,u32)",crypto\ahash.c,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5,0,5,2,1,0,0,0,2.0,1.0,0.0,1.0,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,6662df33f85b87bb29f2ecad124efe7bb2c08e05,Function,"crypto_hash_walk_done(struct crypto_hash_walk *,int)",crypto\ahash.c,,,,10,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,37,10,27,3,22,0,0,0,13.0,5.0,1.0,17.0,21,2,0,19,5.0,5.0,7.0,5.0,4.0,,,,,4.0,,1,4.0,,0.0,,,,
Yes,6662df33f85b87bb29f2ecad124efe7bb2c08e05,Function,"crypto_hash_walk_first(struct ahash_request *,struct crypto_hash_walk *)",crypto\ahash.c,,,,3,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,14,3,11,2,7,0,0,0,9.0,2.0,0.0,6.0,7,0,0,7,2.0,2.0,2.0,1.0,1.0,,,,,0.0,,1,0.0,,0.0,,,,
Yes,6662df33f85b87bb29f2ecad124efe7bb2c08e05,Function,"crypto_hash_walk_first_compat(struct hash_desc *,struct crypto_hash_walk *,struct scatterlist *,unsigned int)",crypto\ahash.c,,,,3,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,15,3,12,3,7,0,0,0,8.0,2.0,0.0,6.0,7,0,0,7,2.0,2.0,2.0,1.0,1.0,,,,,0.0,,1,0.0,,0.0,,,,
Yes,6662df33f85b87bb29f2ecad124efe7bb2c08e05,Function,"crypto_init_ahash_spawn(struct crypto_ahash_spawn *,struct hash_alg_common *,struct crypto_instance *)",crypto\ahash.c,,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,7,0,7,3,2,0,0,0,2.0,1.0,0.0,1.0,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,6662df33f85b87bb29f2ecad124efe7bb2c08e05,Function,crypto_register_ahash(struct ahash_alg *),crypto\ahash.c,,,,2,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,11,2,9,3,5,0,0,0,3.0,2.0,0.0,5.0,6,2,0,4,2.0,2.0,2.0,1.0,1.0,,,,,0.0,,1,0.0,,0.0,,,,
Yes,6662df33f85b87bb29f2ecad124efe7bb2c08e05,Function,crypto_unregister_ahash(struct ahash_alg *),crypto\ahash.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4,0,4,1,1,0,0,0,2.0,1.0,0.0,1.0,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,6662df33f85b87bb29f2ecad124efe7bb2c08e05,Static Function,hash_walk_new_entry(struct crypto_hash_walk *),crypto\ahash.c,,,,3,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,15,3,12,2,8,0,0,0,8.0,2.0,0.0,8.0,9,1,0,8,2.0,2.0,2.0,1.0,0.0,,,,,0.0,,1,0.0,,0.0,,,,
Yes,6662df33f85b87bb29f2ecad124efe7bb2c08e05,Static Function,hash_walk_next(struct crypto_hash_walk *),crypto\ahash.c,,,,3,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,19,3,16,6,12,0,0,0,6.0,3.0,0.0,9.0,11,4,0,7,3.0,3.0,3.0,1.0,0.0,,,,,0.0,,2,0.0,,0.0,,,,
Yes,3e8afe35c36fa0e928e038667709966a71a9cfa5,Static Function,async_decrypt(struct ablkcipher_request *),crypto\blkcipher.c,,,,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12,1,11,8,8,0,0,0,6.0,1.0,0.0,4,4,3,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,3e8afe35c36fa0e928e038667709966a71a9cfa5,Static Function,async_encrypt(struct ablkcipher_request *),crypto\blkcipher.c,,,,2,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,13,2,11,8,8,0,0,0,6.0,1.0,0.0,4,4,3,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,3e8afe35c36fa0e928e038667709966a71a9cfa5,Static Function,"async_setkey(struct crypto_ablkcipher *,const u8 *,unsigned int)",crypto\blkcipher.c,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5,0,5,2,1,0,0,0,3.0,1.0,0.0,1,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,3e8afe35c36fa0e928e038667709966a71a9cfa5,File,blkcipher.c,crypto\blkcipher.c,3.0,15.0,0.0,131,575,24,2.0,2.0,3.0,1.0,18.0,3.0,15.0,0.0,,,,0.0,,,,,,33.0,,,,,,,,,,,,,,730,127,539,158,344,24,22,18,,,,307,390,114,0,276,,,,,,13.0,13.0,13.0,11.0,,,3,,,0.04,82.0,82.0,85.0,60.0
Yes,3e8afe35c36fa0e928e038667709966a71a9cfa5,Static Function,"blkcipher_copy_iv(struct blkcipher_walk *,struct crypto_blkcipher *,unsigned int)",crypto\blkcipher.c,,,,3,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,24,3,21,9,15,0,0,0,11.0,2.0,0.0,14,15,5,0,10,2.0,2.0,2.0,1.0,1.0,,,,,0.0,,1,0.0,,0.0,,,,
Yes,3e8afe35c36fa0e928e038667709966a71a9cfa5,Static Function,"blkcipher_done_fast(struct blkcipher_walk *,unsigned int)",crypto\blkcipher.c,,,,2,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,18,2,16,2,11,0,0,0,6.0,4.0,1.0,8,11,0,0,11,4.0,4.0,4.0,1.0,1.0,,,,,0.0,,2,0.0,,0.0,,,,
Yes,3e8afe35c36fa0e928e038667709966a71a9cfa5,Static Function,"blkcipher_done_slow(struct crypto_blkcipher *,struct blkcipher_walk *,unsigned int)",crypto\blkcipher.c,,,,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,12,1,11,5,5,0,0,0,5.0,1.0,0.0,6,6,2,0,4,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,3e8afe35c36fa0e928e038667709966a71a9cfa5,Static Function,"blkcipher_get_spot(u8 *,unsigned int)",crypto\blkcipher.c,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5,0,5,2,2,0,0,0,2.0,1.0,0.0,2,2,1,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,3e8afe35c36fa0e928e038667709966a71a9cfa5,Static Function,blkcipher_map_dst(struct blkcipher_walk *),crypto\blkcipher.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4,0,4,1,1,0,0,0,6.0,1.0,0.0,1,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,3e8afe35c36fa0e928e038667709966a71a9cfa5,Static Function,blkcipher_map_src(struct blkcipher_walk *),crypto\blkcipher.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4,0,4,1,1,0,0,0,6.0,1.0,0.0,1,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,3e8afe35c36fa0e928e038667709966a71a9cfa5,Static Function,blkcipher_next_copy(struct blkcipher_walk *),crypto\blkcipher.c,,,,3,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,13,3,10,2,7,0,0,0,9.0,1.0,0.0,7,7,1,0,6,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
Yes,3e8afe35c36fa0e928e038667709966a71a9cfa5,Static Function,"blkcipher_next_fast(struct blkcipher_desc *,struct blkcipher_walk *)",crypto\blkcipher.c,,,,6,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,26,6,20,3,14,0,0,0,14.0,3.0,0.0,13,15,1,0,14,3.0,3.0,3.0,1.0,1.0,,,,,0.0,,1,0.0,,0.0,,,,
Yes,3e8afe35c36fa0e928e038667709966a71a9cfa5,Static Function,"blkcipher_next_slow(struct blkcipher_desc *,struct blkcipher_walk *,unsigned int,unsigned int)",crypto\blkcipher.c,,,,7,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,35,7,28,6,20,0,0,0,15.0,8.0,1.0,15,18,2,0,16,4.0,4.0,4.0,4.0,5.0,,,,,5.0,,1,5.0,,0.0,,,,
Yes,3e8afe35c36fa0e928e038667709966a71a9cfa5,Static Function,blkcipher_unmap_dst(struct blkcipher_walk *),crypto\blkcipher.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4,0,4,1,1,0,0,0,2.0,1.0,0.0,1,1,0,0,1,1.0,1.0,1.0,1.0,0.0,,,,,0.0,,0,0.0,,0.0,,,,
