Vulnerable,Git Commit Hash,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Static Function,SMB2_sess_auth_rawntlmssp_authenticate(struct SMB2_sess_data *),cifs\smb2pdu.c,8,45,2,12,54,8,45,11,36,2,0,0,20,108,2,35,43,7,0,36,12,12,12,5,4,4,3,4,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Static Function,SMB2_sess_auth_rawntlmssp_negotiate(struct SMB2_sess_data *),cifs\smb2pdu.c,12,71,8,15,90,12,71,12,58,8,0,0,21,6912,4,48,62,6,0,56,19,19,20,9,10,10,3,10,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Static Function,SMB2_sess_establish_session(struct SMB2_sess_data *),cifs\smb2pdu.c,3,34,0,12,37,3,34,4,24,0,0,0,15,32,2,22,28,2,0,26,9,9,10,3,2,2,4,2,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Static Function,SMB2_sess_free_buffer(struct SMB2_sess_data *),cifs\smb2pdu.c,0,6,0,6,6,0,6,2,2,0,0,0,3,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Static Function,SMB2_sess_sendreceive(struct SMB2_sess_data *),cifs\smb2pdu.c,5,19,4,9,26,5,19,7,14,4,0,0,8,1,0,10,10,3,0,7,1,1,1,1,0,0,0,0,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Function,"SMB2_sess_setup(const unsigned int,struct cifs_ses *,const struct nls_table *)",cifs\smb2pdu.c,6,29,0,6,35,6,29,8,21,0,0,0,11,12,1,19,24,3,0,21,7,7,7,3,3,2,2,2,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Function,"SMB2_set_compression(const unsigned int,struct cifs_tcon *,u64,u64)",cifs\smb2pdu.c,4,16,3,4,20,4,16,6,9,3,0,0,5,2,0,8,9,3,0,6,3,3,3,1,0,0,2,0,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Function,"SMB2_set_eof(const unsigned int,struct cifs_tcon *,u64,u64,u32,__le64 *,bool)",cifs\smb2pdu.c,3,17,0,7,20,3,17,7,9,0,0,0,3,2,0,8,9,3,0,6,2,2,2,1,1,0,1,0,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Function,"SMB2_set_hardlink(const unsigned int,struct cifs_tcon *,u64,u64,__le16 *)",cifs\smb2pdu.c,5,24,4,6,30,5,24,9,15,4,0,0,9,2,0,17,18,5,0,13,2,2,2,1,1,0,1,0,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Function,"SMB2_set_info(const unsigned int,struct cifs_tcon *,u64,u64,FILE_BASIC_INFO *)",cifs\smb2pdu.c,0,10,0,6,10,0,10,4,4,0,0,0,2,1,0,3,3,1,0,2,1,1,1,1,0,0,0,0,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Function,"SMB2_tcon(const unsigned int,struct cifs_ses *,const char *,struct cifs_tcon *,const struct nls_table *)",cifs\smb2pdu.c,19,107,8,26,131,19,107,15,85,8,0,0,38,6926,4,76,104,10,0,94,38,38,43,12,21,21,3,21,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Function,"SMB2_tdis(const unsigned int,struct cifs_tcon *)",cifs\smb2pdu.c,7,26,1,6,33,7,26,7,20,1,0,0,8,14,1,17,23,5,0,18,8,8,10,4,4,4,2,4,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Function,"SMB2_write(const unsigned int,struct cifs_io_parms *,unsigned int *,struct kvec *,int)",cifs\smb2pdu.c,12,46,4,14,61,12,46,10,39,4,0,0,31,9,1,34,40,6,0,34,8,8,8,4,4,3,3,3,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Static Function,"add_durable_context(struct kvec *,unsigned int *,struct cifs_open_parms *,bool)",cifs\smb2pdu.c,2,30,1,12,33,2,30,9,24,1,0,0,15,8,1,14,19,2,0,17,6,6,6,4,5,4,2,4,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Static Function,"add_durable_reconnect_v2_context(struct kvec *,unsigned int *,struct cifs_open_parms *)",cifs\smb2pdu.c,2,22,1,10,25,2,22,9,17,1,0,0,12,3,0,11,13,2,0,11,3,3,3,1,1,0,1,0,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Static Function,"add_durable_v2_context(struct kvec *,unsigned int *,struct cifs_open_parms *)",cifs\smb2pdu.c,1,19,0,10,20,1,19,9,14,0,0,0,10,3,0,10,12,2,0,10,3,3,3,1,1,0,1,0,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Static Function,"add_lease_context(struct TCP_Server_Info *,struct kvec *,unsigned int *,__u8 *)",cifs\smb2pdu.c,1,21,0,13,22,1,21,6,16,0,0,0,11,3,0,11,13,2,0,11,3,3,3,1,1,0,1,0,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Static Function,assemble_neg_contexts(struct smb2_negotiate_req *),cifs\smb2pdu.c,0,4,0,1,4,0,4,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Static Function,"build_qfs_info_req(struct kvec *,struct cifs_tcon *,int,int,u64,u64)",cifs\smb2pdu.c,5,24,2,9,31,5,24,7,17,2,0,0,15,6,1,16,19,2,0,17,5,5,6,3,2,2,2,2,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Static Function,"cifs_stats_fail_inc(struct cifs_tcon *,uint16_t)",cifs\smb2pdu.c,0,4,0,25,4,0,4,1,1,0,0,0,2,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Static Function,"copy_fs_info_to_kstatfs(struct smb2_fs_full_size_info *,struct kstatfs *)",cifs\smb2pdu.c,0,11,0,7,11,0,11,3,6,0,0,0,7,1,0,5,5,0,0,5,1,1,1,1,0,0,0,0,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Static Function,create_durable_buf(),cifs\smb2pdu.c,2,19,1,1,22,2,19,4,14,1,0,0,11,2,0,12,13,1,0,12,2,2,2,1,1,0,1,0,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Static Function,create_durable_v2_buf(struct cifs_fid *),cifs\smb2pdu.c,4,23,2,5,28,4,23,5,18,2,0,0,16,2,0,16,17,1,0,16,2,2,2,1,1,0,1,0,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Static Function,create_reconnect_durable_buf(struct cifs_fid *),cifs\smb2pdu.c,2,21,1,4,24,2,21,4,16,1,0,0,15,2,0,14,15,1,0,14,2,2,2,1,1,0,1,0,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Static Function,create_reconnect_durable_v2_buf(struct cifs_fid *),cifs\smb2pdu.c,4,27,1,7,32,4,27,5,22,1,0,0,17,2,0,16,17,1,0,16,2,2,2,1,1,0,1,0,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Static Function,encryption_required(const struct cifs_tcon *),cifs\smb2pdu.c,0,7,0,22,7,0,7,1,4,0,0,0,1,2,0,2,3,0,0,3,2,2,3,1,1,0,1,0,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Static Function,"fill_small_buf(__le16,struct cifs_tcon *,void *,unsigned int *)",cifs\smb2pdu.c,3,11,5,7,19,3,11,6,6,5,0,0,6,1,0,6,6,2,0,4,1,1,1,1,0,0,0,0,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Static Function,init_copy_chunk_defaults(struct cifs_tcon *),cifs\smb2pdu.c,0,6,0,1,6,0,6,1,3,0,0,0,5,1,0,3,3,0,0,3,1,1,1,1,0,0,0,0,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Static Function,"num_entries(char *,char *,char **,size_t)",cifs\smb2pdu.c,8,31,0,6,39,8,31,6,21,0,0,0,4,20,1,19,26,4,0,22,10,10,10,6,7,7,4,7,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Static Function,"parse_lease_state(struct TCP_Server_Info *,struct smb2_create_rsp *,unsigned int *)",cifs\smb2pdu.c,3,25,0,10,28,3,25,11,14,0,0,0,5,4,1,15,18,5,0,13,4,4,5,4,5,5,2,5,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Static Function,"query_info(const unsigned int,struct cifs_tcon *,u64,u64,u8,size_t,size_t,void *)",cifs\smb2pdu.c,10,47,2,16,59,10,47,15,34,2,0,0,22,12,1,32,37,9,0,28,7,7,8,3,4,3,2,3,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Static Function,"send_set_info(const unsigned int,struct cifs_tcon *,u64,u64,u32,int,unsigned int,void **,unsigned int *)",cifs\smb2pdu.c,15,58,3,19,75,15,58,17,44,3,0,0,26,12,1,43,50,10,0,40,8,8,9,5,5,5,1,5,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Static Function,"small_smb2_init(__le16,struct cifs_tcon *,void **)",cifs\smb2pdu.c,7,26,3,23,36,7,22,7,12,3,2,2,10,4,1,12,15,3,0,12,4,4,4,3,2,2,1,2,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Function,smb2_async_readv(struct cifs_readdata *),cifs\smb2pdu.c,11,61,2,18,74,11,61,12,46,2,0,0,34,20,1,43,49,8,0,41,8,8,9,1,1,0,2,0,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Function,"smb2_async_writev(struct cifs_writedata *,void (*) (struct kref *))",cifs\smb2pdu.c,13,70,5,22,87,13,70,10,57,5,0,0,46,48,2,51,57,7,0,50,8,8,9,1,1,0,2,0,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Static Function,smb2_echo_callback(struct mid_q_entry *),cifs\smb2pdu.c,2,13,0,8,15,2,13,5,9,0,0,0,5,2,0,8,9,3,0,6,2,2,2,1,0,0,1,0,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Static Function,"smb2_hdr_assemble(struct smb2_sync_hdr *,__le16,const struct cifs_tcon *)",cifs\smb2pdu.c,6,35,17,13,58,6,35,4,28,17,0,0,16,48,2,16,22,1,0,21,7,7,14,1,3,0,2,0,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Function,"smb2_lockv(const unsigned int,struct cifs_tcon *,const __u64,const __u64,const __u32,const __u32,struct smb2_lock_element *)",cifs\smb2pdu.c,9,38,1,12,48,9,38,13,27,1,0,0,20,14,1,29,34,7,0,27,8,8,8,1,1,0,3,0,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Static Function,"smb2_new_read_req(void **,unsigned int *,struct cifs_io_parms *,unsigned int,int)",cifs\smb2pdu.c,5,45,9,15,55,5,45,7,36,9,0,0,22,12,1,28,34,3,0,31,7,7,7,3,4,2,2,2,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Static Function,"smb2_plain_req_init(__le16,struct cifs_tcon *,void **,unsigned int *)",cifs\smb2pdu.c,7,24,2,6,33,6,20,6,11,2,3,2,6,4,1,10,13,2,0,11,4,4,4,3,2,2,1,2,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Static Function,smb2_readv_callback(struct mid_q_entry *),cifs\smb2pdu.c,5,51,4,22,60,5,51,15,41,4,0,0,20,32,2,28,39,7,0,32,13,11,14,1,3,0,5,0,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Static Function,"smb2_reconnect(__le16,struct cifs_tcon *)",cifs\smb2pdu.c,17,80,39,20,136,17,80,6,64,39,0,0,16,790,3,37,69,4,0,65,34,23,41,13,17,17,4,17,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Function,smb2_reconnect_server(struct work_struct *),cifs\smb2pdu.c,7,35,6,8,48,7,35,7,25,6,0,0,18,64,2,22,28,5,0,23,9,9,10,1,0,0,2,0,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Static Function,smb2_writev_callback(struct mid_q_entry *),cifs\smb2pdu.c,5,39,6,17,50,5,39,8,33,6,0,0,12,20,1,24,32,6,0,26,8,6,8,4,7,6,2,6,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Function,"smb3_validate_negotiate(const unsigned int,struct cifs_tcon *)",cifs\smb2pdu.c,14,50,13,17,75,14,50,7,41,13,0,0,11,122,2,30,43,4,0,39,19,19,19,7,11,9,3,9,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Static Function,"validate_and_copy_buf(unsigned int,unsigned int,struct smb2_hdr *,unsigned int,char *)",cifs\smb2pdu.c,5,15,1,6,20,5,15,6,8,1,0,0,3,3,0,7,9,2,0,7,3,3,3,3,2,2,1,2,0
Yes,7fb8986e7449d0a5cebd84d059927afa423fbf85,Static Function,"validate_buf(unsigned int,unsigned int,struct smb2_hdr *,unsigned int)",cifs\smb2pdu.c,6,24,3,9,31,6,24,7,14,3,0,0,3,7,1,14,20,4,0,16,10,10,12,4,3,3,3,3,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Static Function,"_sctp_make_chunk(const struct sctp_association *,__u8,__u8,int,gfp_t)",sctp\sm_make_chunk.c,7,33,3,10,43,7,33,9,21,3,0,0,14,16,1,22,26,5,0,21,6,6,6,4,6,6,1,6,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Static Function,"sctp_add_asconf_response(struct sctp_chunk *,__be32,__be16,struct sctp_addip_param *)",sctp\sm_make_chunk.c,5,32,3,7,40,5,32,8,23,3,0,0,7,9,1,18,22,5,0,17,5,5,5,1,2,0,2,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Function,"sctp_addto_chunk(struct sctp_chunk *,int,const void *)",sctp\sm_make_chunk.c,3,11,1,40,15,3,11,4,7,1,0,0,9,1,0,8,8,3,0,5,1,1,1,1,0,0,0,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Static Function,"sctp_addto_chunk_fixed(struct sctp_chunk *,int,const void *)",sctp\sm_make_chunk.c,0,8,0,6,8,0,8,2,4,0,0,0,3,2,0,2,3,0,0,3,2,2,2,1,1,0,1,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Static Function,"sctp_addto_param(struct sctp_chunk *,int,const void *)",sctp\sm_make_chunk.c,4,14,1,11,19,4,14,4,9,1,0,0,9,2,0,8,9,2,0,7,2,2,2,1,1,0,1,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Static Function,"sctp_asconf_param_success(struct sctp_association *,struct sctp_addip_param *)",sctp\sm_make_chunk.c,3,43,4,14,50,3,43,8,29,4,0,0,14,5,1,22,27,6,0,21,5,4,6,1,3,0,2,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Function,sctp_chunk_assign_ssn(struct sctp_chunk *),sctp\sm_make_chunk.c,4,24,4,11,32,4,24,5,15,4,0,0,8,4,1,13,16,4,0,12,4,4,4,1,3,0,2,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Function,sctp_chunk_assign_tsn(struct sctp_chunk *),sctp\sm_make_chunk.c,0,8,3,4,11,0,8,1,4,3,0,0,5,2,0,2,3,0,0,3,2,2,2,1,0,0,1,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Static Function,sctp_chunk_destroy(struct sctp_chunk *),sctp\sm_make_chunk.c,2,9,0,6,11,2,9,1,6,0,0,0,6,1,0,6,6,0,0,6,1,1,1,1,0,0,0,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Function,sctp_chunk_free(struct sctp_chunk *),sctp\sm_make_chunk.c,1,6,1,6,8,1,6,1,3,1,0,0,2,2,0,2,3,0,0,3,2,2,2,1,0,0,1,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Function,sctp_chunk_hold(struct sctp_chunk *),sctp\sm_make_chunk.c,0,4,0,3,4,0,4,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Function,sctp_chunk_iif(const struct sctp_chunk *),sctp\sm_make_chunk.c,1,5,0,3,6,1,5,2,2,0,0,0,3,1,0,2,2,1,0,1,1,1,1,1,0,0,0,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Function,sctp_chunk_put(struct sctp_chunk *),sctp\sm_make_chunk.c,0,5,0,3,5,0,5,1,2,0,0,0,2,2,0,1,2,0,0,2,2,2,2,1,0,0,1,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Function,"sctp_chunkify(struct sk_buff *,const struct sctp_association *,struct sock *,gfp_t)",sctp\sm_make_chunk.c,6,22,1,10,29,6,22,5,15,1,0,0,10,4,1,14,16,1,0,15,3,3,3,1,1,0,1,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Static Function,sctp_control_release_owner(struct sk_buff *),sctp\sm_make_chunk.c,0,3,1,0,4,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Static Function,sctp_control_set_owner_w(struct sctp_chunk *),sctp\sm_make_chunk.c,1,7,7,6,15,1,7,3,4,7,0,0,2,1,0,4,4,2,0,2,2,2,2,1,0,0,0,0,1
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Function,sctp_generate_tag(const struct sctp_endpoint *),sctp\sm_make_chunk.c,2,8,3,0,13,2,8,2,4,3,0,0,2,1,0,4,4,1,0,3,2,2,2,1,0,0,1,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Function,sctp_generate_tsn(const struct sctp_endpoint *),sctp\sm_make_chunk.c,1,6,0,0,7,1,6,2,2,0,0,0,2,1,0,3,3,1,0,2,1,1,1,1,0,0,0,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Static Function,"sctp_get_asconf_response(struct sctp_chunk *,struct sctp_addip_param *,int)",sctp\sm_make_chunk.c,6,43,3,12,52,6,43,11,30,3,0,0,2,12,1,23,30,5,0,25,7,6,7,6,18,18,4,17,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Function,"sctp_init_addrs(struct sctp_chunk *,union sctp_addr *,union sctp_addr *)",sctp\sm_make_chunk.c,0,6,0,5,6,0,6,4,2,0,0,0,1,1,0,2,2,0,0,2,1,1,1,1,0,0,0,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Function,"sctp_init_cause(struct sctp_chunk *,__be16,size_t)",sctp\sm_make_chunk.c,1,10,1,13,12,1,10,4,4,1,0,0,7,1,0,6,6,2,0,4,1,1,1,1,0,0,0,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Static Function,"sctp_init_cause_fixed(struct sctp_chunk *,__be16,size_t)",sctp\sm_make_chunk.c,4,13,1,5,18,4,13,4,7,1,0,0,9,2,0,8,9,2,0,7,2,2,2,1,1,0,1,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Function,"sctp_make_abort(const struct sctp_association *,const struct sctp_chunk *,const size_t)",sctp\sm_make_chunk.c,4,19,12,11,35,4,19,5,12,12,0,0,3,6,1,7,10,2,0,8,4,4,7,1,1,0,2,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Function,"sctp_make_abort_no_data(const struct sctp_association *,const struct sctp_chunk *,__u32)",sctp\sm_make_chunk.c,5,19,10,4,34,5,19,7,10,10,0,0,6,4,1,9,11,2,0,9,3,3,3,1,1,0,1,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Function,"sctp_make_abort_user(const struct sctp_association *,struct msghdr *,size_t)",sctp\sm_make_chunk.c,7,32,1,3,40,7,32,7,21,1,0,0,8,20,1,17,22,3,0,19,6,6,6,5,8,8,2,8,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Function,"sctp_make_abort_violation(const struct sctp_association *,const struct sctp_chunk *,const __u8 *,const size_t)",sctp\sm_make_chunk.c,4,21,0,7,25,4,21,8,11,0,0,0,8,2,0,10,11,2,0,9,2,2,2,1,1,0,1,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Static Function,"sctp_make_asconf(struct sctp_association *,union sctp_addr *,int)",sctp\sm_make_chunk.c,5,25,1,8,31,5,25,9,16,1,0,0,12,3,0,15,17,6,0,11,3,3,3,3,2,2,1,2,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Static Function,"sctp_make_asconf_ack(const struct sctp_association *,__u32,int)",sctp\sm_make_chunk.c,4,15,1,4,20,4,15,5,9,1,0,0,7,2,0,8,9,3,0,6,2,2,2,1,1,0,1,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Function,"sctp_make_asconf_set_prim(struct sctp_association *,union sctp_addr *)",sctp\sm_make_chunk.c,5,23,1,4,29,5,23,8,15,1,0,0,8,3,0,17,19,6,0,13,3,3,3,3,2,2,1,2,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Function,"sctp_make_asconf_update_ip(struct sctp_association *,union sctp_addr *,struct sockaddr *,int,__be16)",sctp\sm_make_chunk.c,9,59,4,9,72,9,59,14,43,4,0,0,10,15,1,46,51,10,0,41,6,6,8,1,1,0,2,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Function,sctp_make_auth(const struct sctp_association *),sctp\sm_make_chunk.c,7,23,2,7,32,7,23,4,17,2,0,0,14,3,0,14,16,3,0,13,3,3,3,3,2,2,1,2,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Static Function,"sctp_make_control(const struct sctp_association *,__u8,__u8,int,gfp_t)",sctp\sm_make_chunk.c,2,10,0,25,12,2,10,4,4,0,0,0,3,2,0,4,5,1,0,4,2,2,2,1,0,0,1,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Function,"sctp_make_cookie_ack(const struct sctp_association *,const struct sctp_chunk *)",sctp\sm_make_chunk.c,3,9,9,3,21,3,9,3,4,9,0,0,3,2,0,4,5,1,0,4,2,2,3,1,0,0,1,0,1
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Function,"sctp_make_cookie_echo(const struct sctp_association *,const struct sctp_chunk *)",sctp\sm_make_chunk.c,4,19,10,6,33,4,19,5,11,10,0,0,6,4,1,10,12,3,0,9,3,3,3,1,1,0,1,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Function,"sctp_make_cwr(const struct sctp_association *,const __u32,const struct sctp_chunk *)",sctp\sm_make_chunk.c,5,18,10,4,33,5,18,5,10,10,0,0,8,4,1,8,10,2,0,8,3,3,3,1,1,0,1,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Static Function,"sctp_make_data(const struct sctp_association *,__u8,int,gfp_t)",sctp\sm_make_chunk.c,0,5,0,5,5,0,5,2,1,0,0,0,2,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Function,"sctp_make_datafrag_empty(const struct sctp_association *,const struct sctp_sndrcvinfo *,int,__u8,gfp_t)",sctp\sm_make_chunk.c,5,18,4,9,27,5,18,6,11,4,0,0,10,4,1,11,13,2,0,11,3,3,3,1,1,0,1,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Function,"sctp_make_ecne(const struct sctp_association *,const __u32)",sctp\sm_make_chunk.c,2,15,0,2,17,2,15,4,8,0,0,0,7,2,0,7,8,2,0,6,2,2,2,1,1,0,1,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Function,"sctp_make_fwdtsn(const struct sctp_association *,__u32,size_t,struct sctp_fwdtsn_skip *)",sctp\sm_make_chunk.c,6,23,0,6,29,6,23,8,13,0,0,0,9,3,0,16,18,5,0,13,3,3,3,1,1,0,1,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Function,"sctp_make_heartbeat(const struct sctp_association *,const struct sctp_transport *)",sctp\sm_make_chunk.c,5,20,3,4,28,5,20,5,13,3,0,0,11,2,0,12,13,2,0,11,2,2,2,1,1,0,1,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Function,"sctp_make_heartbeat_ack(const struct sctp_association *,const struct sctp_chunk *,const void *,const size_t)",sctp\sm_make_chunk.c,4,16,9,5,29,4,16,5,8,9,0,0,6,4,1,6,8,1,0,7,3,3,3,1,1,0,1,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Function,"sctp_make_idata(const struct sctp_association *,__u8,int,gfp_t)",sctp\sm_make_chunk.c,0,5,0,4,5,0,5,2,1,0,0,0,2,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Function,"sctp_make_ifwdtsn(const struct sctp_association *,__u32,size_t,struct sctp_ifwdtsn_skip *)",sctp\sm_make_chunk.c,5,18,0,4,23,5,18,6,11,0,0,0,7,2,0,10,11,3,0,8,2,2,2,1,1,0,1,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Function,"sctp_make_init(const struct sctp_association *,const struct sctp_bind_addr *,gfp_t,int)",sctp\sm_make_chunk.c,25,106,39,28,170,25,106,21,84,39,0,0,27,25600,4,70,86,16,0,70,17,17,17,1,3,0,2,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Function,"sctp_make_init_ack(const struct sctp_association *,const struct sctp_chunk *,gfp_t,int)",sctp\sm_make_chunk.c,22,109,19,30,150,22,109,22,85,19,0,0,26,204800,5,69,88,15,0,73,20,20,20,1,4,0,2,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Function,"sctp_make_op_error(const struct sctp_association *,const struct sctp_chunk *,__be16,const void *,size_t,size_t)",sctp\sm_make_chunk.c,3,16,0,6,19,3,16,5,8,0,0,0,5,4,1,7,9,1,0,8,3,3,3,1,1,0,1,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Static Function,"sctp_make_op_error_fixed(const struct sctp_association *,const struct sctp_chunk *)",sctp\sm_make_chunk.c,2,9,0,4,11,2,9,4,4,0,0,0,2,2,0,3,4,1,0,3,3,3,3,1,0,0,1,0,0
No,07f2c7ab6f8d0a7e7c5764c4e6cc9c52951b9d9c,Static Function,"sctp_make_op_error_space(const struct sctp_association *,const struct sctp_chunk *,size_t)",sctp\sm_make_chunk.c,3,16,8,10,27,3,16,6,8,8,0,0,3,4,1,5,7,1,0,6,3,3,3,1,1,0,1,0,0
